CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26129;03/03/2017;R$ 93,55;R$ 1,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);10684;03/03/2017;R$ 21,91;R$ 0,26;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);36483;03/03/2017;R$ 10,77;R$ 0,12;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14611;03/03/2017;R$ 29,78;R$ 0,33;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47563;03/03/2017;R$ 122,82;R$ 1,38;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47585;03/03/2017;R$ 6,98;R$ 0,07;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47594;03/03/2017;R$ 7,38;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33225;03/03/2017;R$ 40,00;R$ 0,49;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24117;03/03/2017;R$ 2,10;R$ 0,02;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24113;03/03/2017;R$ 18,54;R$ 0,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45542;03/03/2017;R$ 32,14;R$ 0,39;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34813;03/03/2017;R$ 100,77;R$ 1,23;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33686;03/03/2017;R$ 54,10;R$ 0,66;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49921;03/03/2017;R$ 5,99;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41701;03/03/2017;R$ 37,45;R$ 0,45;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80211;03/03/2017;R$ 34,50;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41712;03/03/2017;R$ 40,50;R$ 0,49;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41585;03/03/2017;R$ 7,00;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24586;03/03/2017;R$ 4,97;R$ 0,06;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33342;03/03/2017;R$ 12,07;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34792;03/03/2017;R$ 13,33;R$ 0,16;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);33104;03/03/2017;R$ 7,16;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);35364;03/03/2017;R$ 19,81;R$ 0,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33572;03/03/2017;R$ 5,96;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45439;03/03/2017;R$ 5,31;R$ 0,06;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80160;03/03/2017;R$ 20,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47589;03/03/2017;R$ 9,98;R$ 0,11;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30161;03/03/2017;R$ 6,93;R$ 0,07;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);33129;03/03/2017;R$ 80,30;R$ 0,90;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50475;03/03/2017;R$ 8,57;R$ 0,09;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45692;03/03/2017;R$ 121,71;R$ 1,37;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25241;03/03/2017;R$ 38,03;R$ 0,42;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14577;03/03/2017;R$ 18,29;R$ 0,20;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30848;03/03/2017;R$ 74,66;R$ 0,84;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25250;03/03/2017;R$ 31,84;R$ 0,35;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16839;03/03/2017;R$ 26,63;R$ 0,30;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47600;03/03/2017;R$ 7,32;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45097;03/03/2017;R$ 57,79;R$ 0,65;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13351;03/03/2017;R$ 18,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25202;03/03/2017;R$ 18,44;R$ 0,20;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30861;03/03/2017;R$ 21,96;R$ 0,24;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47497;03/03/2017;R$ 20,88;R$ 0,23;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14609;03/03/2017;R$ 19,80;R$ 0,22;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48386;03/03/2017;R$ 80,50;R$ 0,90;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);33153;03/03/2017;R$ 33,00;R$ 0,37;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47508;03/03/2017;R$ 22,14;R$ 0,25;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45105;03/03/2017;R$ 238,85;R$ 2,69;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50528;03/03/2017;R$ 35,09;R$ 0,39;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);10603;03/03/2017;R$ 189,26;R$ 2,32;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24578;03/03/2017;R$ 35,25;R$ 0,18;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24598;03/03/2017;R$ 28,54;R$ 0,14;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24572;03/03/2017;R$ 25,47;R$ 0,13;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24568;03/03/2017;R$ 21,45;R$ 0,11;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24601;03/03/2017;R$ 11,29;R$ 0,05;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11148;03/03/2017;R$ 12,84;R$ 0,13;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11156;03/03/2017;R$ 3,98;R$ 0,04;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45693;03/03/2017;R$ 147,83;R$ 1,67;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);29039;03/03/2017;R$ 55,66;R$ 0,71;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);39264;03/03/2017;R$ 40,14;R$ 0,51;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28426;03/03/2017;R$ 13,74;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28358;03/03/2017;R$ 15,50;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28354;03/03/2017;R$ 8,50;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28368;03/03/2017;R$ 11,50;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28369;03/03/2017;R$ 11,75;R$ 0,06;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28345;03/03/2017;R$ 16,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28319;03/03/2017;R$ 5,25;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28366;03/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28365;03/03/2017;R$ 3,00;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28323;03/03/2017;R$ 41,25;R$ 0,21;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);52191;03/03/2017;R$ 21,23;R$ 0,10;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28329;03/03/2017;R$ 16,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28330;03/03/2017;R$ 3,41;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28336;03/03/2017;R$ 15,50;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28363;03/03/2017;R$ 16,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28284;03/03/2017;R$ 22,50;R$ 0,11;CALCULADO
79.065.181/0031-00;Distribuidora Curitiba de Papeis e Livros S/A;9786;03/03/2017;R$ 82,90;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28315;03/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28316;03/03/2017;R$ 5,99;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28313;03/03/2017;R$ 2,08;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28307;03/03/2017;R$ 60,54;R$ 0,31;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28308;03/03/2017;R$ 22,00;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28309;03/03/2017;R$ 7,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28304;03/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28301;03/03/2017;R$ 22,50;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28293;03/03/2017;R$ 11,49;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28302;03/03/2017;R$ 16,50;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51922;03/03/2017;R$ 2,35;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51898;03/03/2017;R$ 9,18;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41554;03/03/2017;R$ 17,98;R$ 0,22;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33250;03/03/2017;R$ 108,76;R$ 1,33;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51855;03/03/2017;R$ 10,48;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51863;03/03/2017;R$ 1,28;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49959;03/03/2017;R$ 18,36;R$ 0,22;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);18136;03/03/2017;R$ 49,40;R$ 0,60;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26043;03/03/2017;R$ 5,82;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32743;03/03/2017;R$ 46,32;R$ 0,56;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45379;03/03/2017;R$ 6,31;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49871;03/03/2017;R$ 21,18;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);18134;03/03/2017;R$ 5,62;R$ 0,06;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);18165;03/03/2017;R$ 25,34;R$ 0,31;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33574;03/03/2017;R$ 18,91;R$ 0,23;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41405;03/03/2017;R$ 8,75;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49966;03/03/2017;R$ 16,56;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53614;03/03/2017;R$ 16,50;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26068;03/03/2017;R$ 10,47;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45436;03/03/2017;R$ 2,09;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33311;03/03/2017;R$ 16,62;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45502;03/03/2017;R$ 9,60;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24677;03/03/2017;R$ 24,18;R$ 0,29;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49955;03/03/2017;R$ 51,36;R$ 0,63;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);50017;03/03/2017;R$ 17,71;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33596;03/03/2017;R$ 97,24;R$ 1,19;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53591;03/03/2017;R$ 31,14;R$ 0,38;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33532;03/03/2017;R$ 41,85;R$ 0,51;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32738;03/03/2017;R$ 11,88;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);37020;03/03/2017;R$ 45,43;R$ 0,55;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32052;03/03/2017;R$ 3,09;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34818;03/03/2017;R$ 142,85;R$ 1,75;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33788;03/03/2017;R$ 14,34;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49967;03/03/2017;R$ 37,98;R$ 0,46;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);43931;03/03/2017;R$ 13,89;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32090;03/03/2017;R$ 11,91;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24584;03/03/2017;R$ 9,39;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33577;03/03/2017;R$ 3,59;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33582;03/03/2017;R$ 152,16;R$ 1,86;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41563;03/03/2017;R$ 27,80;R$ 0,34;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26434;03/03/2017;R$ 3,27;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);4241;03/03/2017;R$ 10,99;R$ 0,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26034;03/03/2017;R$ 1,86;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80218;03/03/2017;R$ 31,00;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33792;03/03/2017;R$ 18,00;R$ 0,22;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33264;03/03/2017;R$ 24,71;R$ 0,30;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26139;03/03/2017;R$ 12,47;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33866;03/03/2017;R$ 2,19;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);35258;03/03/2017;R$ 45,80;R$ 0,56;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);50112;03/03/2017;R$ 38,90;R$ 0,47;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29855;03/03/2017;R$ 2,81;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41423;03/03/2017;R$ 152,36;R$ 1,86;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80192;03/03/2017;R$ 10,00;R$ 0,00;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41424;03/03/2017;R$ 417,81;R$ 5,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49877;03/03/2017;R$ 0,37;R$ 0,00;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31918;03/03/2017;R$ 162,65;R$ 1,99;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51874;03/03/2017;R$ 5,29;R$ 0,06;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51864;03/03/2017;R$ 22,31;R$ 0,27;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51917;03/03/2017;R$ 21,17;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33783;03/03/2017;R$ 165,02;R$ 2,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34720;03/03/2017;R$ 8,07;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53672;03/03/2017;R$ 29,33;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51895;03/03/2017;R$ 31,00;R$ 0,38;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);12284;03/03/2017;R$ 280,84;R$ 3,44;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108672;03/03/2017;R$ 6,00;R$ 0,36;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65720;03/03/2017;R$ 21,00;R$ 0,30;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13428;03/03/2017;R$ 50,34;R$ 1,05;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);39323;03/03/2017;R$ 89,95;R$ 1,15;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108628;03/03/2017;R$ 25,00;R$ 1,52;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13421;03/03/2017;R$ 63,15;R$ 1,32;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24219;03/03/2017;R$ 74,07;R$ 0,38;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19195;03/03/2017;R$ 50,00;R$ 0,23;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108686;03/03/2017;R$ 35,00;R$ 2,13;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108682;03/03/2017;R$ 6,00;R$ 0,36;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19205;03/03/2017;R$ 9,50;R$ 0,04;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19418;03/03/2017;R$ 44,46;R$ 0,20;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19248;03/03/2017;R$ 13,59;R$ 0,06;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108697;03/03/2017;R$ 39,90;R$ 2,43;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38646;03/03/2017;R$ 39,60;R$ 0,50;CALCULADO
15.622.427/0001-07;FETTUCCI COM. DE ALIM. LTDA;961;03/03/2017;R$ 16,90;R$ 0,00;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19285;03/03/2017;R$ 25,50;R$ 0,11;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14586;03/03/2017;R$ 18,60;R$ 0,21;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47466;03/03/2017;R$ 4,50;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14570;03/03/2017;R$ 24,75;R$ 0,27;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16827;03/03/2017;R$ 11,00;R$ 0,12;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25118;03/03/2017;R$ 7,50;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50464;03/03/2017;R$ 27,78;R$ 0,31;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36971;03/03/2017;R$ 4,50;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49920;03/03/2017;R$ 3,58;R$ 0,04;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30901;03/03/2017;R$ 1,98;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21925;03/03/2017;R$ 11,45;R$ 0,12;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45667;03/03/2017;R$ 16,44;R$ 0,18;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47520;03/03/2017;R$ 7,85;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45115;03/03/2017;R$ 83,79;R$ 0,94;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24579;03/03/2017;R$ 14,59;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32077;03/03/2017;R$ 319,48;R$ 3,92;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36993;03/03/2017;R$ 19,02;R$ 0,23;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);33158;03/03/2017;R$ 30,34;R$ 0,34;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41570;03/03/2017;R$ 16,37;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51861;03/03/2017;R$ 4,45;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51847;03/03/2017;R$ 10,00;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31933;03/03/2017;R$ 290,89;R$ 3,56;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30921;03/03/2017;R$ 113,63;R$ 1,28;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16846;03/03/2017;R$ 19,78;R$ 0,22;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45748;03/03/2017;R$ 0,50;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21919;03/03/2017;R$ 2,51;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45566;03/03/2017;R$ 11,98;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53696;03/03/2017;R$ 8,54;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33833;03/03/2017;R$ 13,39;R$ 0,16;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45145;03/03/2017;R$ 190,10;R$ 2,14;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45036;03/03/2017;R$ 16,99;R$ 0,19;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45055;03/03/2017;R$ 12,39;R$ 0,14;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45136;03/03/2017;R$ 31,89;R$ 0,36;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32951;03/03/2017;R$ 59,50;R$ 0,67;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);33246;03/03/2017;R$ 8,15;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33585;03/03/2017;R$ 27,60;R$ 0,33;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);4236;03/03/2017;R$ 21,02;R$ 0,25;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24114;03/03/2017;R$ 6,25;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);10598;03/03/2017;R$ 27,11;R$ 0,33;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51865;03/03/2017;R$ 15,73;R$ 0,19;CALCULADO
04.505.783/0001-16;Supermercado Maresia Ltda;145611;03/03/2017;R$ 14,95;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);37077;03/03/2017;R$ 41,16;R$ 0,50;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80176;03/03/2017;R$ 24,00;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34844;03/03/2017;R$ 23,65;R$ 0,29;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);35275;03/03/2017;R$ 42,75;R$ 0,52;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80172;03/03/2017;R$ 32,50;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41543;03/03/2017;R$ 12,66;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51873;03/03/2017;R$ 17,04;R$ 0,20;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25173;03/03/2017;R$ 15,02;R$ 0,16;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25385;03/03/2017;R$ 49,16;R$ 0,55;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35538;03/03/2017;R$ 19,57;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41632;03/03/2017;R$ 17,00;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41783;03/03/2017;R$ 14,06;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41754;03/03/2017;R$ 34,75;R$ 0,42;CALCULADO
