CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18799;01/03/2017;R$ 3,00;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18800;01/03/2017;R$ 15,96;R$ 0,07;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18889;01/03/2017;R$ 4,99;R$ 0,02;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18890;01/03/2017;R$ 3,55;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);31706;01/03/2017;R$ 4,64;R$ 0,05;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79980;01/03/2017;R$ 16,50;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79874;01/03/2017;R$ 21,50;R$ 0,01;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45093;01/03/2017;R$ 1,99;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30983;01/03/2017;R$ 17,50;R$ 0,19;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);11152;01/03/2017;R$ 51,16;R$ 0,56;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35921;01/03/2017;R$ 37,58;R$ 0,41;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42115;01/03/2017;R$ 30,12;R$ 0,34;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45130;01/03/2017;R$ 4,59;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32643;01/03/2017;R$ 35,64;R$ 0,40;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);11165;01/03/2017;R$ 24,17;R$ 0,26;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35925;01/03/2017;R$ 3,34;R$ 0,03;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35976;01/03/2017;R$ 9,62;R$ 0,10;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);25778;01/03/2017;R$ 31,14;R$ 0,34;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79897;01/03/2017;R$ 54,50;R$ 0,05;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);25747;01/03/2017;R$ 5,38;R$ 0,05;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48408;01/03/2017;R$ 10,24;R$ 0,11;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;3993;01/03/2017;R$ 385,04;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30840;01/03/2017;R$ 20,02;R$ 0,22;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36424;01/03/2017;R$ 1,69;R$ 0,01;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;10002;01/03/2017;R$ 2,09;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79881;01/03/2017;R$ 10,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);25719;01/03/2017;R$ 6,87;R$ 0,07;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45065;01/03/2017;R$ 132,54;R$ 1,46;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35929;01/03/2017;R$ 66,44;R$ 0,73;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13326;01/03/2017;R$ 9,00;R$ 0,00;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13322;01/03/2017;R$ 20,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42144;01/03/2017;R$ 13,72;R$ 0,15;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45069;01/03/2017;R$ 8,00;R$ 0,08;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35972;01/03/2017;R$ 9,95;R$ 0,11;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30820;01/03/2017;R$ 23,71;R$ 0,26;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79966;01/03/2017;R$ 23,00;R$ 0,02;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4017;01/03/2017;R$ 9,03;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);43533;01/03/2017;R$ 46,00;R$ 0,50;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79975;01/03/2017;R$ 15,00;R$ 0,01;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35863;01/03/2017;R$ 23,58;R$ 0,26;CALCULADO
75.133.611/0001-07;Kraemer & Kraemer Ltda;59723;01/03/2017;R$ 18,47;R$ 1,38;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38331;01/03/2017;R$ 28,05;R$ 0,31;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42170;01/03/2017;R$ 16,50;R$ 0,18;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13323;01/03/2017;R$ 20,00;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26074;01/03/2017;R$ 9,80;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26066;01/03/2017;R$ 7,58;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49515;01/03/2017;R$ 10,05;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53304;01/03/2017;R$ 11,04;R$ 0,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53243;01/03/2017;R$ 54,19;R$ 0,66;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26080;01/03/2017;R$ 35,37;R$ 0,43;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);44739;01/03/2017;R$ 5,86;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39389;01/03/2017;R$ 7,22;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26014;01/03/2017;R$ 8,75;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32871;01/03/2017;R$ 53,25;R$ 0,65;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41058;01/03/2017;R$ 3,00;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26079;01/03/2017;R$ 5,49;R$ 0,06;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41036;01/03/2017;R$ 14,49;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41161;01/03/2017;R$ 20,11;R$ 0,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26081;01/03/2017;R$ 33,14;R$ 0,40;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41052;01/03/2017;R$ 9,27;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26075;01/03/2017;R$ 15,36;R$ 0,18;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33345;01/03/2017;R$ 37,62;R$ 0,46;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49391;01/03/2017;R$ 9,17;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26097;01/03/2017;R$ 30,81;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26034;01/03/2017;R$ 8,75;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26026;01/03/2017;R$ 34,51;R$ 0,42;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26051;01/03/2017;R$ 2,88;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25684;01/03/2017;R$ 90,88;R$ 1,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25661;01/03/2017;R$ 46,49;R$ 0,57;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26087;01/03/2017;R$ 13,94;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33041;01/03/2017;R$ 3,29;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51389;01/03/2017;R$ 13,82;R$ 0,16;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31685;01/03/2017;R$ 193,43;R$ 2,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31560;01/03/2017;R$ 16,20;R$ 0,19;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25090;01/03/2017;R$ 30,10;R$ 0,34;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53292;01/03/2017;R$ 22,09;R$ 0,27;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31707;01/03/2017;R$ 2,98;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25083;01/03/2017;R$ 84,34;R$ 0,95;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26062;01/03/2017;R$ 14,20;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26088;01/03/2017;R$ 14,42;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51338;01/03/2017;R$ 47,53;R$ 0,58;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;3979;01/03/2017;R$ 2,74;R$ 0,00;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4244;01/03/2017;R$ 52,97;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42136;01/03/2017;R$ 23,48;R$ 0,26;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);29805;01/03/2017;R$ 13,86;R$ 0,15;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13311;01/03/2017;R$ 9,00;R$ 0,00;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4009;01/03/2017;R$ 31,55;R$ 0,00;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4226;01/03/2017;R$ 11,07;R$ 0,00;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4000;01/03/2017;R$ 13,97;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35170;01/03/2017;R$ 175,40;R$ 1,94;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45468;01/03/2017;R$ 29,13;R$ 0,32;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);44691;01/03/2017;R$ 301,65;R$ 3,40;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79923;01/03/2017;R$ 46,00;R$ 0,04;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13313;01/03/2017;R$ 30,00;R$ 0,02;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4003;01/03/2017;R$ 36,94;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35854;01/03/2017;R$ 5,39;R$ 0,05;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45121;01/03/2017;R$ 16,80;R$ 0,18;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35155;01/03/2017;R$ 125,75;R$ 1,39;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79972;01/03/2017;R$ 19,50;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79941;01/03/2017;R$ 37,50;R$ 0,03;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79934;01/03/2017;R$ 52,50;R$ 0,04;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);47312;01/03/2017;R$ 4,48;R$ 0,04;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30979;01/03/2017;R$ 15,57;R$ 0,17;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30996;01/03/2017;R$ 127,21;R$ 1,40;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45110;01/03/2017;R$ 32,40;R$ 0,35;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79977;01/03/2017;R$ 12,00;R$ 0,01;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4010;01/03/2017;R$ 5,82;R$ 0,00;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;4233;01/03/2017;R$ 8,00;R$ 0,00;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108238;01/03/2017;R$ 49,90;R$ 3,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28088;01/03/2017;R$ 22,50;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28079;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28118;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28029;01/03/2017;R$ 15,50;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24935;01/03/2017;R$ 47,22;R$ 0,24;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28081;01/03/2017;R$ 7,25;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28022;01/03/2017;R$ 5,00;R$ 0,02;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58890;01/03/2017;R$ 1,58;R$ 0,00;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58978;01/03/2017;R$ 19,15;R$ 0,00;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;39101;01/03/2017;R$ 17,83;R$ 0,00;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10846;01/03/2017;R$ 2,39;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28063;01/03/2017;R$ 24,00;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28065;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27993;01/03/2017;R$ 21,75;R$ 0,11;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108110;01/03/2017;R$ 6,00;R$ 0,36;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108212;01/03/2017;R$ 6,00;R$ 0,36;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35127;01/03/2017;R$ 2,36;R$ 0,02;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108204;01/03/2017;R$ 42,90;R$ 2,62;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108208;01/03/2017;R$ 22,90;R$ 1,39;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108203;01/03/2017;R$ 44,90;R$ 2,74;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108217;01/03/2017;R$ 45,90;R$ 2,80;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108285;01/03/2017;R$ 20,90;R$ 1,27;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65515;01/03/2017;R$ 9,00;R$ 0,13;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10898;01/03/2017;R$ 37,57;R$ 0,39;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11511;01/03/2017;R$ 17,00;R$ 0,17;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108224;01/03/2017;R$ 25,00;R$ 1,52;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108194;01/03/2017;R$ 42,90;R$ 2,62;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);28589;01/03/2017;R$ 17,21;R$ 0,19;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108146;01/03/2017;R$ 39,80;R$ 2,43;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108104;01/03/2017;R$ 23,90;R$ 1,46;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108112;01/03/2017;R$ 18,00;R$ 1,10;CALCULADO
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;6703;01/03/2017;R$ 6,27;R$ 0,00;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108187;01/03/2017;R$ 28,90;R$ 1,76;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65521;01/03/2017;R$ 20,00;R$ 0,29;CALCULADO
04.768.477/0002-53;Italo Supermercados Ltda;283431;01/03/2017;R$ 21,90;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27998;01/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42034;01/03/2017;R$ 27,60;R$ 0,31;CALCULADO
19.487.761/0001-48;PIMENTA GRILL EVENTOS LTDA ME;17069;01/03/2017;R$ 18,37;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28111;01/03/2017;R$ 14,50;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27989;01/03/2017;R$ 24,75;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28072;01/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28104;01/03/2017;R$ 43,75;R$ 0,22;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17100;01/03/2017;R$ 22,49;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17082;01/03/2017;R$ 7,67;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28047;01/03/2017;R$ 8,50;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28002;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28062;01/03/2017;R$ 10,00;R$ 0,05;CALCULADO
81.210.825/0001-32;SVD SUPERMERCADO LTDA;19355;01/03/2017;R$ 7,34;R$ 0,00;CALCULADO
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;23500;01/03/2017;R$ 29,90;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28004;01/03/2017;R$ 38,75;R$ 0,20;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28058;01/03/2017;R$ 8,25;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28043;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28113;01/03/2017;R$ 8,50;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28068;01/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28083;01/03/2017;R$ 16,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28067;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28037;01/03/2017;R$ 15,50;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28023;01/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31551;01/03/2017;R$ 120,45;R$ 1,54;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15843;01/03/2017;R$ 16,58;R$ 0,21;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65495;01/03/2017;R$ 19,00;R$ 0,27;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11917;01/03/2017;R$ 11,49;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51408;01/03/2017;R$ 2,97;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26099;01/03/2017;R$ 58,63;R$ 0,71;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34830;01/03/2017;R$ 4,18;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53177;01/03/2017;R$ 12,71;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53284;01/03/2017;R$ 1,24;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29312;01/03/2017;R$ 95,28;R$ 1,16;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41090;01/03/2017;R$ 16,72;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26076;01/03/2017;R$ 19,07;R$ 0,23;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10857;01/03/2017;R$ 10,43;R$ 0,10;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10840;01/03/2017;R$ 1,59;R$ 0,01;CALCULADO
72.482.508/0001-84;DAL MOLIN VETERINARIA;7359;01/03/2017;R$ 1.089,95;R$ 3,50;CALCULADO
09.597.446/0005-43;BRAVA REALEZA;52889;01/03/2017;R$ 19,98;R$ 0,00;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108125;01/03/2017;R$ 21,80;R$ 1,33;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65445;01/03/2017;R$ 14,00;R$ 0,20;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108244;01/03/2017;R$ 65,80;R$ 4,02;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65505;01/03/2017;R$ 50,50;R$ 0,74;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58900;01/03/2017;R$ 1,55;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32916;01/03/2017;R$ 144,82;R$ 1,60;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15827;01/03/2017;R$ 7,75;R$ 0,09;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108155;01/03/2017;R$ 21,80;R$ 1,33;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108251;01/03/2017;R$ 2,50;R$ 0,15;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);31868;01/03/2017;R$ 58,75;R$ 0,66;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58896;01/03/2017;R$ 2,99;R$ 0,00;CALCULADO
77.488.005/0004-82;POSTO BOA VISTA LTDA 6;513487;01/03/2017;R$ 64,00;R$ 0,19;CALCULADO
77.488.005/0004-82;POSTO BOA VISTA LTDA 6;513475;01/03/2017;R$ 35,00;R$ 0,10;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35130;01/03/2017;R$ 2,24;R$ 0,02;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108252;01/03/2017;R$ 39,90;R$ 2,43;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108263;01/03/2017;R$ 22,00;R$ 1,34;CALCULADO
77.488.005/0004-82;POSTO BOA VISTA LTDA 6;513476;01/03/2017;R$ 40,00;R$ 0,12;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108253;01/03/2017;R$ 13,90;R$ 0,84;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108284;01/03/2017;R$ 47,80;R$ 2,92;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108192;01/03/2017;R$ 18,80;R$ 1,14;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65487;01/03/2017;R$ 18,50;R$ 0,27;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65497;01/03/2017;R$ 29,00;R$ 0,42;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108241;01/03/2017;R$ 20,90;R$ 1,27;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108190;01/03/2017;R$ 48,70;R$ 2,97;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58884;01/03/2017;R$ 12,08;R$ 0,00;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58893;01/03/2017;R$ 9,57;R$ 0,00;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58892;01/03/2017;R$ 32,34;R$ 0,00;CALCULADO
13.053.504/0001-11;POLO WEAR PONTA GROSSA COMERCIO DE CONFECCOES LTDA;20361;01/03/2017;R$ 99,99;R$ 1,91;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35825;01/03/2017;R$ 7,98;R$ 0,08;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108165;01/03/2017;R$ 2,50;R$ 0,15;CALCULADO
